,Auvergne-Rhone-Alpes,Bourgogne-Franche-Comte,Bretagne,Centre-Val de Loire,Grand-Est,Hauts-de-France,Ile-de-France,Normandie,Nouvelle-Aquitaine,Occitanie,PACA,Pays-de-la-Loire
2014-01-01 00:00:00,189.0,106.0,74.0,78.0,227.0,634.0,272.0,373.0,79.0,58.0,499.0,137.0
2014-01-01 00:30:00,185.0,120.0,77.0,73.0,212.0,619.0,271.0,369.0,82.0,58.0,438.0,138.0
2014-01-01 01:00:00,186.0,120.0,77.0,73.0,211.0,618.0,271.0,370.0,82.0,59.0,258.0,138.0
2014-01-01 01:30:00,186.0,120.0,78.0,73.0,212.0,614.0,271.0,369.0,82.0,63.0,258.0,138.0
2014-01-01 02:00:00,186.0,120.0,78.0,73.0,212.0,611.0,271.0,369.0,82.0,64.0,258.0,138.0
2014-01-01 02:30:00,186.0,120.0,78.0,74.0,212.0,616.0,270.0,358.0,82.0,61.0,259.0,138.0
2014-01-01 03:00:00,186.0,120.0,78.0,75.0,212.0,615.0,266.0,359.0,82.0,63.0,259.0,138.0
2014-01-01 03:30:00,186.0,121.0,78.0,74.0,212.0,624.0,266.0,359.0,82.0,63.0,259.0,138.0
2014-01-01 04:00:00,186.0,121.0,77.0,75.0,212.0,622.0,268.0,359.0,82.0,62.0,258.0,137.0
2014-01-01 04:30:00,186.0,121.0,77.0,75.0,210.0,619.0,266.0,358.0,82.0,63.0,258.0,138.0
2014-01-01 05:00:00,186.0,121.0,77.0,75.0,212.0,621.0,269.0,359.0,82.0,62.0,258.0,138.0
2014-01-01 05:30:00,186.0,120.0,77.0,76.0,211.0,619.0,267.0,359.0,80.0,62.0,258.0,138.0
2014-01-01 06:00:00,187.0,120.0,77.0,75.0,212.0,619.0,266.0,358.0,79.0,63.0,259.0,138.0
2014-01-01 06:30:00,187.0,120.0,77.0,75.0,211.0,613.0,268.0,359.0,79.0,62.0,259.0,138.0
2014-01-01 07:00:00,187.0,120.0,77.0,75.0,211.0,613.0,267.0,359.0,79.0,61.0,259.0,138.0
2014-01-01 07:30:00,187.0,120.0,77.0,74.0,211.0,613.0,266.0,360.0,79.0,61.0,258.0,139.0
2014-01-01 08:00:00,187.0,120.0,78.0,74.0,212.0,615.0,266.0,358.0,79.0,61.0,259.0,138.0
2014-01-01 08:30:00,187.0,121.0,73.0,73.0,212.0,618.0,269.0,359.0,79.0,61.0,258.0,138.0
2014-01-01 09:00:00,187.0,120.0,74.0,73.0,211.0,619.0,269.0,359.0,79.0,55.0,258.0,138.0
2014-01-01 09:30:00,186.0,120.0,77.0,73.0,210.0,607.0,268.0,360.0,78.0,52.0,259.0,138.0
2014-01-01 10:00:00,187.0,120.0,76.0,75.0,210.0,601.0,267.0,360.0,77.0,53.0,258.0,138.0
2014-01-01 10:30:00,186.0,120.0,78.0,74.0,212.0,608.0,267.0,360.0,77.0,53.0,260.0,138.0
2014-01-01 11:00:00,186.0,121.0,78.0,74.0,212.0,609.0,267.0,361.0,77.0,57.0,260.0,138.0
2014-01-01 11:30:00,185.0,120.0,78.0,74.0,212.0,610.0,267.0,360.0,79.0,57.0,260.0,134.0
2014-01-01 12:00:00,185.0,120.0,78.0,74.0,212.0,611.0,267.0,361.0,79.0,57.0,259.0,137.0
2014-01-01 12:30:00,185.0,120.0,77.0,74.0,213.0,612.0,267.0,360.0,80.0,56.0,260.0,138.0
2014-01-01 13:00:00,185.0,117.0,77.0,75.0,213.0,615.0,267.0,359.0,77.0,56.0,260.0,138.0
2014-01-01 13:30:00,185.0,117.0,77.0,76.0,212.0,609.0,266.0,359.0,79.0,56.0,260.0,138.0
2014-01-01 14:00:00,185.0,121.0,77.0,76.0,211.0,614.0,266.0,387.0,80.0,56.0,260.0,138.0
2014-01-01 14:30:00,184.0,121.0,78.0,76.0,211.0,614.0,267.0,360.0,79.0,58.0,259.0,138.0
2014-01-01 15:00:00,184.0,123.0,77.0,76.0,210.0,588.0,266.0,356.0,80.0,57.0,260.0,137.0
2014-01-01 15:30:00,185.0,122.0,77.0,76.0,209.0,595.0,265.0,357.0,81.0,57.0,260.0,138.0
2014-01-01 16:00:00,185.0,122.0,78.0,76.0,211.0,607.0,264.0,356.0,82.0,57.0,259.0,138.0
2014-01-01 16:30:00,185.0,118.0,77.0,76.0,210.0,609.0,262.0,356.0,83.0,62.0,260.0,138.0
2014-01-01 17:00:00,185.0,119.0,76.0,74.0,209.0,598.0,261.0,356.0,81.0,62.0,258.0,137.0
2014-01-01 17:30:00,184.0,122.0,77.0,74.0,211.0,609.0,263.0,356.0,80.0,62.0,259.0,134.0
2014-01-01 18:00:00,185.0,120.0,77.0,72.0,207.0,611.0,263.0,355.0,81.0,64.0,260.0,136.0
2014-01-01 18:30:00,185.0,115.0,77.0,73.0,207.0,611.0,263.0,355.0,82.0,63.0,260.0,136.0
2014-01-01 19:00:00,184.0,120.0,77.0,73.0,209.0,611.0,262.0,356.0,82.0,62.0,260.0,137.0
2014-01-01 19:30:00,185.0,120.0,77.0,76.0,210.0,594.0,261.0,355.0,81.0,63.0,260.0,128.0
2014-01-01 20:00:00,184.0,122.0,77.0,76.0,210.0,595.0,260.0,355.0,82.0,62.0,259.0,128.0
2014-01-01 20:30:00,185.0,122.0,78.0,76.0,211.0,604.0,252.0,356.0,82.0,62.0,259.0,127.0
2014-01-01 21:00:00,185.0,123.0,77.0,77.0,210.0,602.0,251.0,356.0,82.0,62.0,259.0,127.0
2014-01-01 21:30:00,186.0,123.0,78.0,76.0,209.0,605.0,255.0,354.0,82.0,63.0,259.0,137.0
2014-01-01 22:00:00,186.0,122.0,78.0,76.0,211.0,602.0,252.0,355.0,79.0,62.0,258.0,137.0
2014-01-01 22:30:00,185.0,122.0,78.0,76.0,210.0,598.0,253.0,356.0,79.0,62.0,259.0,127.0
2014-01-01 23:00:00,185.0,120.0,78.0,75.0,208.0,604.0,253.0,355.0,79.0,62.0,259.0,137.0
2014-01-01 23:30:00,184.0,120.0,78.0,75.0,209.0,593.0,253.0,355.0,79.0,62.0,258.0,137.0
2014-01-02 00:00:00,184.0,120.0,78.0,75.0,209.0,588.0,253.0,354.0,79.0,62.0,259.0,137.0
2014-01-02 00:30:00,182.0,120.0,78.0,75.0,208.0,597.0,255.0,363.0,77.0,62.0,258.0,138.0
