Time,Auvergne-Rhone-Alpes,Bourgogne-Franche-Comte,Bretagne,Centre-Val de Loire,Grand-Est,Hauts-de-France,Ile-de-France,Normandie,Nouvelle-Aquitaine,Occitanie,PACA,Pays-de-la-Loire
2015-01-01 00:00:00,3981.0,201.0,24.0,27.0,743.0,2.0,6.0,12.0,730.0,2042.0,1549.0,5.0
2015-01-01 00:30:00,3964.0,201.0,8.0,44.0,749.0,2.0,6.0,11.0,677.0,2371.0,1628.0,5.0
2015-01-01 01:00:00,3193.0,53.0,8.0,40.0,742.0,2.0,6.0,11.0,633.0,2206.0,1580.0,5.0
2015-01-01 01:30:00,3215.0,53.0,8.0,36.0,743.0,2.0,6.0,11.0,672.0,1992.0,1551.0,5.0
2015-01-01 02:00:00,3110.0,53.0,8.0,26.0,742.0,2.0,6.0,11.0,650.0,1949.0,1542.0,5.0
2015-01-01 02:30:00,2839.0,53.0,8.0,11.0,739.0,2.0,6.0,11.0,597.0,1859.0,1461.0,5.0
2015-01-01 03:00:00,2317.0,53.0,8.0,11.0,735.0,2.0,6.0,11.0,534.0,1560.0,1338.0,5.0
2015-01-01 03:30:00,2444.0,53.0,8.0,11.0,722.0,2.0,5.0,11.0,495.0,1013.0,1291.0,5.0
2015-01-01 04:00:00,2364.0,53.0,8.0,11.0,729.0,2.0,6.0,11.0,286.0,949.0,1007.0,5.0
2015-01-01 04:30:00,1738.0,53.0,8.0,11.0,622.0,2.0,5.0,11.0,282.0,923.0,959.0,5.0
2015-01-01 05:00:00,1820.0,53.0,8.0,11.0,607.0,2.0,5.0,11.0,282.0,900.0,953.0,5.0
2015-01-01 05:30:00,2298.0,53.0,8.0,11.0,600.0,2.0,5.0,11.0,279.0,878.0,940.0,5.0
2015-01-01 06:00:00,2316.0,52.0,9.0,10.0,594.0,2.0,5.0,11.0,286.0,867.0,943.0,5.0
2015-01-01 06:30:00,2207.0,57.0,9.0,10.0,582.0,2.0,5.0,15.0,302.0,868.0,896.0,5.0
