Time,Auvergne-Rhone-Alpes,Bourgogne-Franche-Comte,Bretagne,Centre-Val de Loire,Grand-Est,Hauts-de-France,Ile-de-France,Normandie,Nouvelle-Aquitaine,Occitanie,PACA,Pays-de-la-Loire
2014-01-01 00:00:00,-6.0,0.0,-1.0,-,0.0,-,-,-,-,0.0,0.0,-
2014-01-01 00:30:00,-3.0,0.0,-1.0,-,0.0,-,-,-,-,-9.0,0.0,-
2014-01-01 01:00:00,-49.0,0.0,-1.0,-,-182.0,-,-,-,-,-396.0,0.0,-
2014-01-01 01:30:00,-326.0,0.0,-1.0,-,-182.0,-,-,-,-,-458.0,0.0,-
2014-01-01 02:00:00,-654.0,0.0,-1.0,-,0.0,-,-,-,-,-460.0,0.0,-
2014-01-01 02:30:00,-1462.0,0.0,-1.0,-,0.0,-,-,-,-,-460.0,0.0,-
2014-01-01 03:00:00,-1781.0,0.0,-1.0,-,0.0,-,-,-,-,-460.0,0.0,-
2014-01-01 03:30:00,-1783.0,0.0,-1.0,-,0.0,-,-,-,-,-461.0,-1.0,-
2014-01-01 04:00:00,-1868.0,0.0,-1.0,-,0.0,-,-,-,-,-460.0,-51.0,-
2014-01-01 04:30:00,-1549.0,0.0,-1.0,-,-183.0,-,-,-,-,-464.0,-51.0,-
2014-01-01 05:00:00,-1462.0,0.0,-1.0,-,-182.0,-,-,-,-,-466.0,-51.0,-
2014-01-01 05:30:00,-1463.0,0.0,-1.0,-,-182.0,-,-,-,-,-467.0,-51.0,-
2014-01-01 06:00:00,-1740.0,0.0,-1.0,-,0.0,-,-,-,-,-466.0,-51.0,-
2014-01-01 06:30:00,-1866.0,0.0,-1.0,-,0.0,-,-,-,-,-466.0,-51.0,-
2014-01-01 07:00:00,-1864.0,0.0,-1.0,-,-543.0,-,-,-,-,-489.0,-51.0,-
2014-01-01 07:30:00,-1866.0,0.0,-4.0,-,-542.0,-,-,-,-,-502.0,-51.0,-
2014-01-01 08:00:00,-2105.0,0.0,-54.0,-,-542.0,-,-,-,-,-503.0,-51.0,-
2014-01-01 08:30:00,-2104.0,0.0,-55.0,-,-361.0,-,-,-,-,-502.0,-51.0,-
2014-01-01 09:00:00,-2016.0,0.0,-9.0,-,-360.0,-,-,-,-,-502.0,-51.0,-
2014-01-01 09:30:00,-1778.0,0.0,-1.0,-,-538.0,-,-,-,-,-466.0,-51.0,-
2014-01-01 10:00:00,-1706.0,0.0,-2.0,-,-536.0,-,-,-,-,-465.0,-51.0,-
